Datetime,Close,High,Low,Open,Volume
2025-01-27 17:00:00+00:00,232.88999938964844,233.52000427246094,232.66000366210938,232.75999450683594,1261792
2025-01-27 17:15:00+00:00,232.24000549316406,233.0399932861328,231.83999633789062,232.9199981689453,735753
2025-01-27 17:30:00+00:00,231.97999572753906,232.74000549316406,231.69000244140625,232.22000122070312,833903
2025-01-27 17:45:00+00:00,231.7100067138672,232.1199951171875,231.02000427246094,231.99000549316406,1170899
2025-01-27 18:00:00+00:00,231.61000061035156,232.07000732421875,231.5,231.74000549316406,696547
2025-01-27 18:15:00+00:00,232.13999938964844,232.30999755859375,231.6300048828125,231.6300048828125,748032
2025-01-27 18:30:00+00:00,232.9250030517578,233.27000427246094,232.08790588378906,232.13999938964844,1124061
2025-01-27 18:45:00+00:00,233.1199951171875,233.2100067138672,232.6699981689453,232.92999267578125,730842
2025-01-27 19:00:00+00:00,233.41000366210938,234.05499267578125,233.0800018310547,233.13999938964844,1073222
2025-01-27 19:15:00+00:00,234.5,234.54800415039062,233.35000610351562,233.44000244140625,855227
2025-01-27 19:30:00+00:00,232.78250122070312,234.52000427246094,232.77000427246094,234.49000549316406,960196
2025-01-27 19:45:00+00:00,232.35499572753906,232.8896026611328,232.14999389648438,232.72999572753906,943535
2025-01-27 20:00:00+00:00,232.1999969482422,232.3699951171875,231.4499969482422,232.36000061035156,1169892
2025-01-27 20:15:00+00:00,232.77999877929688,233.3000030517578,232.0500030517578,232.1699981689453,1091531
2025-01-27 20:30:00+00:00,233.4499969482422,233.4499969482422,232.6300048828125,232.8300018310547,1376100
2025-01-27 20:45:00+00:00,235.44000244140625,235.61000061035156,233.10000610351562,233.43499755859375,4024792
2025-01-28 14:30:00+00:00,234.7698974609375,235.52999877929688,233.97999572753906,234.36500549316406,3724147
2025-01-28 14:45:00+00:00,237.0,237.35000610351562,234.58999633789062,234.77999877929688,2375343
2025-01-28 15:00:00+00:00,238.6699981689453,238.85000610351562,236.94000244140625,236.97500610351562,2352461
2025-01-28 15:15:00+00:00,240.1060028076172,240.53509521484375,238.22000122070312,238.63999938964844,2763246
2025-01-28 15:30:00+00:00,239.5449981689453,240.60000610351562,238.86000061035156,240.1199951171875,1834411
2025-01-28 15:45:00+00:00,240.80999755859375,240.8300018310547,239.02000427246094,239.50999450683594,1525977
2025-01-28 16:00:00+00:00,240.4250030517578,241.1300048828125,240.0,240.80999755859375,1256535
2025-01-28 16:15:00+00:00,239.8699951171875,240.88999938964844,239.55999755859375,240.4499969482422,1507528
2025-01-28 16:30:00+00:00,239.57000732421875,239.9499969482422,238.99000549316406,239.8800048828125,893916
2025-01-28 16:45:00+00:00,240.0399932861328,240.22000122070312,239.1699981689453,239.57569885253906,845416
2025-01-28 17:00:00+00:00,240.6649932861328,240.8800048828125,239.9199981689453,240.05999755859375,839140
2025-01-28 17:15:00+00:00,241.08999633789062,241.77000427246094,240.63999938964844,240.66749572753906,1534564
2025-01-28 17:30:00+00:00,240.7993927001953,241.1300048828125,240.60000610351562,241.09800720214844,711475
2025-01-28 17:45:00+00:00,240.5800018310547,240.9499969482422,240.51600646972656,240.80999755859375,566528
2025-01-28 18:00:00+00:00,239.97000122070312,240.62989807128906,239.9199981689453,240.5500030517578,791505
2025-01-28 18:15:00+00:00,239.360107421875,240.13499450683594,239.360107421875,240.02000427246094,717176
2025-01-28 18:30:00+00:00,239.6750030517578,239.72000122070312,239.05999755859375,239.39999389648438,993068
2025-01-28 18:45:00+00:00,239.24679565429688,239.69000244140625,238.7899932861328,239.67999267578125,620158
2025-01-28 19:00:00+00:00,239.0388946533203,239.39999389648438,238.69000244140625,239.25999450683594,563819
2025-01-28 19:15:00+00:00,239.5050048828125,239.54989624023438,238.8000030517578,239.02999877929688,669363
2025-01-28 19:30:00+00:00,239.69200134277344,239.83999633789062,239.32000732421875,239.50999450683594,637088
2025-01-28 19:45:00+00:00,239.55999755859375,240.1300048828125,239.47000122070312,239.69500732421875,689127
2025-01-28 20:00:00+00:00,238.67999267578125,239.59500122070312,238.52999877929688,239.58999633789062,890230
2025-01-28 20:15:00+00:00,238.9149932861328,238.92999267578125,238.25999450683594,238.6750030517578,1044572
2025-01-28 20:30:00+00:00,238.9600067138672,239.00999450683594,238.6199951171875,238.9149932861328,884888
2025-01-28 20:45:00+00:00,238.22000122070312,238.9949951171875,238.0,238.97000122070312,2718385
2025-01-29 14:30:00+00:00,237.01499938964844,240.36000061035156,236.8000030517578,239.01499938964844,3088469
2025-01-29 14:45:00+00:00,237.1199951171875,237.80999755859375,236.84140014648438,237.0399932861328,865326
2025-01-29 15:00:00+00:00,237.3079071044922,237.5,236.5500030517578,237.13999938964844,1022024
2025-01-29 15:15:00+00:00,238.0800018310547,238.3800048828125,237.25,237.35000610351562,806013
2025-01-29 15:30:00+00:00,238.0500030517578,238.77000427246094,237.8000030517578,238.10000610351562,882964
2025-01-29 15:45:00+00:00,238.41000366210938,238.92990112304688,237.9199981689453,238.0500030517578,610704
2025-01-29 16:00:00+00:00,237.72000122070312,238.52999877929688,237.6199951171875,238.38999938964844,585676
2025-01-29 16:15:00+00:00,237.78990173339844,238.10000610351562,237.33999633789062,237.73599243164062,568975
2025-01-29 16:30:00+00:00,237.77000427246094,237.9398956298828,237.19000244140625,237.75999450683594,498272
2025-01-29 16:45:00+00:00,237.53500366210938,237.99000549316406,237.41009521484375,237.75999450683594,386740
2025-01-29 17:00:00+00:00,237.55499267578125,237.8800048828125,237.3699951171875,237.52000427246094,416980
2025-01-29 17:15:00+00:00,238.47560119628906,238.64999389648438,237.52000427246094,237.5399932861328,1241025
2025-01-29 17:30:00+00:00,238.17999267578125,238.57440185546875,238.07009887695312,238.49000549316406,394368
2025-01-29 17:45:00+00:00,237.5843963623047,238.22000122070312,237.4720001220703,238.19000244140625,398523
2025-01-29 18:00:00+00:00,237.2550048828125,237.7100067138672,236.57000732421875,237.60000610351562,527076
2025-01-29 18:15:00+00:00,237.625,237.6300048828125,236.9687957763672,237.24009704589844,426453
2025-01-29 18:30:00+00:00,237.2449951171875,238.02999877929688,237.02040100097656,237.6199951171875,372457
2025-01-29 18:45:00+00:00,237.63999938964844,237.86000061035156,237.22999572753906,237.25999450683594,355495
2025-01-29 19:00:00+00:00,237.10450744628906,237.72999572753906,236.82000732421875,237.57000732421875,659841
2025-01-29 19:15:00+00:00,236.7100067138672,237.27000427246094,236.6999969482422,237.1300048828125,589698
2025-01-29 19:30:00+00:00,237.99440002441406,238.0800018310547,236.14999389648438,236.6999969482422,1246043
2025-01-29 19:45:00+00:00,237.77999877929688,238.3000030517578,237.4600067138672,238.0399932861328,652545
2025-01-29 20:00:00+00:00,237.32000732421875,237.99000549316406,236.80999755859375,237.75999450683594,725095
2025-01-29 20:15:00+00:00,237.97999572753906,238.12950134277344,236.75999450683594,237.3300018310547,689758
2025-01-29 20:30:00+00:00,237.55999755859375,238.27999877929688,237.16000366210938,237.97999572753906,769365
2025-01-29 20:45:00+00:00,237.0500030517578,237.6999969482422,236.30999755859375,237.55999755859375,1928869
2025-01-30 14:30:00+00:00,235.43850708007812,237.61000061035156,234.5500030517578,237.30999755859375,4155967
2025-01-30 14:45:00+00:00,237.00999450683594,237.9499969482422,235.19000244140625,235.42999267578125,1887215
2025-01-30 15:00:00+00:00,235.8784942626953,237.02999877929688,235.33999633789062,237.0,1234203
2025-01-30 15:15:00+00:00,235.35000610351562,236.4600067138672,235.25,235.8800048828125,787194
2025-01-30 15:30:00+00:00,235.44000244140625,235.8800048828125,235.0399932861328,235.36000061035156,676284
2025-01-30 15:45:00+00:00,233.23049926757812,235.4949951171875,233.23049926757812,235.4499969482422,1342457
2025-01-30 16:00:00+00:00,232.30499267578125,233.7100067138672,232.22000122070312,233.1999969482422,1368556
2025-01-30 16:15:00+00:00,233.97000122070312,234.1300048828125,232.30999755859375,232.3350067138672,1965584
2025-01-30 16:30:00+00:00,233.74000549316406,234.1199951171875,233.4600067138672,233.97000122070312,544741
2025-01-30 16:45:00+00:00,235.13999938964844,235.38999938964844,233.7449951171875,233.7949981689453,958333
2025-01-30 17:00:00+00:00,234.8000030517578,235.75,234.64500427246094,235.13499450683594,757199
2025-01-30 17:15:00+00:00,234.36000061035156,234.8800048828125,234.0428009033203,234.82000732421875,444440
2025-01-30 17:30:00+00:00,234.34559631347656,234.61500549316406,234.13870239257812,234.3699951171875,463422
2025-01-30 17:45:00+00:00,234.41000366210938,234.6999969482422,234.27000427246094,234.35569763183594,320383
2025-01-30 18:00:00+00:00,234.47000122070312,234.7100067138672,234.3300018310547,234.4199981689453,360485
2025-01-30 18:15:00+00:00,234.72000122070312,234.94000244140625,234.35000610351562,234.4676971435547,367414
2025-01-30 18:30:00+00:00,235.4600067138672,235.74000549316406,234.6699981689453,234.75999450683594,497610
2025-01-30 18:45:00+00:00,235.64999389648438,235.70989990234375,235.1699981689453,235.49000549316406,477897
2025-01-30 19:00:00+00:00,235.1999969482422,235.66000366210938,235.1699981689453,235.65499877929688,402777
2025-01-30 19:15:00+00:00,235.0,235.27000427246094,234.8699951171875,235.2100067138672,425133
2025-01-30 19:30:00+00:00,235.09759521484375,235.19970703125,234.89439392089844,235.0,393628
2025-01-30 19:45:00+00:00,235.9499969482422,235.96499633789062,235.02000427246094,235.0800018310547,561115
2025-01-30 20:00:00+00:00,235.8699951171875,236.15789794921875,235.7100067138672,235.9600067138672,577297
2025-01-30 20:15:00+00:00,235.94149780273438,236.20889282226562,235.82000732421875,235.86500549316406,557534
2025-01-30 20:30:00+00:00,234.7550048828125,236.19500732421875,234.55999755859375,235.94000244140625,1060182
2025-01-30 20:45:00+00:00,234.60000610351562,235.23500061035156,234.33999633789062,234.7550048828125,2434937
2025-01-31 14:30:00+00:00,239.0,239.02999877929688,236.46499633789062,236.59500122070312,4589295
2025-01-31 14:45:00+00:00,239.24000549316406,239.72999572753906,238.38999938964844,239.02000427246094,2049409
2025-01-31 15:00:00+00:00,238.53919982910156,239.63999938964844,237.8000030517578,239.22500610351562,1468841
2025-01-31 15:15:00+00:00,238.13499450683594,238.5800018310547,237.8000030517578,238.5500030517578,892593
2025-01-31 15:30:00+00:00,238.8000030517578,239.3155975341797,238.10000610351562,238.11000061035156,970964
2025-01-31 15:45:00+00:00,239.30250549316406,239.4499969482422,238.33999633789062,238.7863006591797,1026284
2025-01-31 16:00:00+00:00,239.2550048828125,239.47999572753906,238.9499969482422,239.27999877929688,817433
2025-01-31 16:15:00+00:00,238.8249969482422,239.3300018310547,238.4600067138672,239.25999450683594,750138
2025-01-31 16:30:00+00:00,239.2550048828125,239.47999572753906,238.66000366210938,238.82000732421875,688155
2025-01-31 16:45:00+00:00,239.5800018310547,239.8300018310547,239.19000244140625,239.25999450683594,692594
2025-01-31 17:00:00+00:00,239.48570251464844,239.73989868164062,238.5800018310547,239.58999633789062,764140
2025-01-31 17:15:00+00:00,239.82000732421875,239.83999633789062,239.25430297851562,239.48500061035156,493828
2025-01-31 17:30:00+00:00,239.41000366210938,239.87989807128906,239.3699951171875,239.83999633789062,417852
2025-01-31 17:45:00+00:00,239.41000366210938,239.7899932861328,239.25,239.39999389648438,436550
2025-01-31 18:00:00+00:00,239.75,240.2100067138672,239.38999938964844,239.4199981689453,858249
2025-01-31 18:15:00+00:00,239.6300048828125,240.2899932861328,239.10000610351562,239.7449951171875,1085989
2025-01-31 18:30:00+00:00,238.92999267578125,239.63499450683594,238.36000061035156,239.57000732421875,845042
2025-01-31 18:45:00+00:00,238.6699981689453,239.0500030517578,238.17999267578125,238.89500427246094,594097
2025-01-31 19:00:00+00:00,238.72000122070312,238.97000122070312,237.9499969482422,238.66709899902344,729920
2025-01-31 19:15:00+00:00,238.51499938964844,238.94000244140625,237.97000122070312,238.69000244140625,515219
2025-01-31 19:30:00+00:00,237.6199951171875,238.77999877929688,237.52000427246094,238.5,619066
2025-01-31 19:45:00+00:00,238.18499755859375,238.47999572753906,236.92999267578125,237.625,767249
2025-01-31 20:00:00+00:00,237.4550018310547,238.15499877929688,237.02999877929688,238.15499877929688,712861
2025-01-31 20:15:00+00:00,237.1999969482422,237.7104034423828,236.9600067138672,237.4600067138672,749607
2025-01-31 20:30:00+00:00,237.55999755859375,237.86000061035156,237.1300048828125,237.22000122070312,944327
2025-01-31 20:45:00+00:00,237.58999633789062,238.3000030517578,237.0,237.5500030517578,2948450
2025-02-03 14:30:00+00:00,237.30999755859375,238.3000030517578,233.7563018798828,234.05999755859375,6540060
2025-02-03 14:45:00+00:00,235.5050048828125,237.33999633789062,235.22999572753906,237.33999633789062,2326123
2025-02-03 15:00:00+00:00,233.9508056640625,235.49000549316406,233.70050048828125,235.44000244140625,2267870
2025-02-03 15:15:00+00:00,235.27000427246094,235.99000549316406,232.89999389648438,233.94000244140625,2530243
2025-02-03 15:30:00+00:00,236.22000122070312,236.30999755859375,234.77999877929688,235.27999877929688,1521869
2025-02-03 15:45:00+00:00,236.38499450683594,236.61000061035156,235.6300048828125,236.19000244140625,1188044
2025-02-03 16:00:00+00:00,237.00999450683594,237.17999267578125,235.8000030517578,236.38999938964844,1091722
2025-02-03 16:15:00+00:00,237.12930297851562,238.0500030517578,236.84500122070312,237.39559936523438,1215798
2025-02-03 16:30:00+00:00,237.9199981689453,237.9499969482422,236.8000030517578,237.14089965820312,648041
2025-02-03 16:45:00+00:00,237.85589599609375,238.4199981689453,237.44000244140625,237.94000244140625,1145043
2025-02-03 17:00:00+00:00,238.05929565429688,238.11000061035156,237.53500366210938,237.90980529785156,616407
2025-02-03 17:15:00+00:00,238.53660583496094,239.24989318847656,237.8699951171875,238.0399932861328,1022119
2025-02-03 17:30:00+00:00,237.6999969482422,238.57310485839844,237.62010192871094,238.54559326171875,779892
2025-02-03 17:45:00+00:00,238.0800018310547,238.5,237.2899932861328,237.75,868878
2025-02-03 18:00:00+00:00,238.24000549316406,238.38999938964844,237.45010375976562,238.05499267578125,513950
2025-02-03 18:15:00+00:00,238.231201171875,238.52999877929688,237.97000122070312,238.27000427246094,447225
2025-02-03 18:30:00+00:00,237.92999267578125,238.5500030517578,237.7949981689453,238.25999450683594,485967
2025-02-03 18:45:00+00:00,238.07989501953125,238.40989685058594,237.92999267578125,237.94500732421875,430481
2025-02-03 19:00:00+00:00,238.05999755859375,238.19000244140625,237.48500061035156,238.05999755859375,684292
2025-02-03 19:15:00+00:00,237.9949951171875,238.2698974609375,237.91000366210938,238.02999877929688,771191
2025-02-03 19:30:00+00:00,237.7899932861328,238.1699981689453,237.75,238.02999877929688,424976
2025-02-03 19:45:00+00:00,237.5800018310547,238.08999633789062,237.5399932861328,237.7899932861328,438456
2025-02-03 20:00:00+00:00,237.82000732421875,238.14999389648438,237.4600067138672,237.60000610351562,636902
2025-02-03 20:15:00+00:00,238.0316925048828,238.14999389648438,237.72000122070312,237.7949981689453,628408
2025-02-03 20:30:00+00:00,237.60000610351562,238.05999755859375,237.42999267578125,238.0399932861328,594134
2025-02-03 20:45:00+00:00,237.47000122070312,238.19000244140625,237.35000610351562,237.6300048828125,2144532
2025-02-04 14:30:00+00:00,238.74000549316406,239.14999389648438,238.0399932861328,238.9250030517578,2799408
2025-02-04 14:45:00+00:00,239.7899932861328,240.0500030517578,238.3699951171875,238.7449951171875,1382581
2025-02-04 15:00:00+00:00,239.7899932861328,240.8800048828125,239.6199951171875,239.80499267578125,1427417
2025-02-04 15:15:00+00:00,241.44000244140625,241.8300018310547,239.6800994873047,239.82000732421875,1466567
2025-02-04 15:30:00+00:00,241.77999877929688,242.3300018310547,241.0500030517578,241.4364013671875,1341823
2025-02-04 15:45:00+00:00,241.4600067138672,241.9499969482422,241.1300048828125,241.75010681152344,929404
2025-02-04 16:00:00+00:00,242.02000427246094,242.05999755859375,241.4600067138672,241.48500061035156,689527
2025-02-04 16:15:00+00:00,242.44979858398438,242.5,241.48049926757812,241.94000244140625,920888
2025-02-04 16:30:00+00:00,242.11000061035156,242.52000427246094,241.97999572753906,242.44000244140625,640927
